Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
24/2/18-6:56:30,849,331,420,81.50,17.40,6.70,7.40
24/2/18-6:57:30,849,321,415,83.90,17.40,6.60,7.50
24/2/18-6:58:31,849,326,416,84.30,17.40,7.20,8.00
24/2/18-6:59:32,849,332,417,85.00,17.40,6.70,7.90
24/2/18-7:0:33,849,334,420,84.70,17.50,7.10,8.30
24/2/18-7:1:34,850,339,418,83.50,17.50,7.10,8.30
24/2/18-7:2:35,850,334,415,82.50,17.50,6.40,7.00
24/2/18-7:3:36,849,335,417,83.20,17.50,6.90,8.40
24/2/18-7:4:37,849,338,416,84.60,17.50,6.80,7.50
24/2/18-7:5:38,849,334,415,84.80,17.50,6.90,9.10
24/2/18-7:6:39,849,335,412,84.30,17.50,6.90,7.60
24/2/18-7:7:40,849,338,416,85.80,17.40,6.80,7.60
24/2/18-7:8:41,850,340,414,84.10,17.40,6.20,6.90
24/2/18-7:9:42,849,335,410,84.00,17.50,6.00,10.00
24/2/18-7:10:43,850,335,408,84.40,17.50,6.20,7.10
24/2/18-7:11:44,849,331,402,84.70,17.50,5.80,8.00
24/2/18-7:12:45,850,340,416,82.80,17.50,5.70,6.30
24/2/18-7:13:46,849,351,422,84.10,17.50,6.50,7.50
24/2/18-7:14:47,853,351,406,84.00,17.50,6.10,7.70
24/2/18-7:15:48,850,349,412,83.20,17.50,6.20,8.90
24/2/18-7:16:49,849,339,409,84.40,17.50,6.30,8.10
24/2/18-7:17:50,849,337,409,85.70,17.50,6.00,6.60
24/2/18-7:18:51,849,337,411,83.70,17.40,5.70,6.30
24/2/18-7:19:52,850,338,413,83.00,17.50,5.90,7.00
24/2/18-7:20:53,849,330,407,82.00,17.50,5.80,9.20
24/2/18-7:21:54,849,338,406,84.10,17.50,6.20,7.40
24/2/18-7:22:55,849,345,412,83.30,17.50,5.60,8.00
24/2/18-7:23:56,849,351,410,84.30,17.50,6.80,16.30
24/2/18-7:24:57,849,343,410,83.70,17.50,6.30,11.20
24/2/18-7:25:58,849,345,413,83.20,17.50,5.90,9.20
24/2/18-7:26:59,850,343,408,84.80,17.50,6.20,14.40
24/2/18-7:28:0,849,336,408,83.00,17.50,6.40,14.10
24/2/18-7:29:1,850,334,408,83.00,17.50,6.10,8.20
24/2/18-7:30:2,849,341,411,82.60,17.50,6.70,8.70
24/2/18-7:31:3,849,334,405,84.20,17.50,6.10,7.90
24/2/18-7:32:4,849,340,412,83.50,17.50,5.50,7.50
24/2/18-7:33:5,849,334,403,82.00,17.50,6.00,8.10
24/2/18-7:34:6,849,337,409,83.00,17.50,6.10,7.60
24/2/18-7:35:7,849,345,407,83.60,17.50,6.00,6.60
24/2/18-7:36:8,849,340,407,81.30,17.50,5.50,7.00
24/2/18-7:37:9,849,343,408,82.60,17.50,5.70,9.70
24/2/18-7:38:10,850,342,408,82.40,17.60,6.20,10.00
24/2/18-7:39:11,849,343,404,83.10,17.50,6.60,7.90
24/2/18-7:40:11,849,337,405,83.30,17.50,5.10,9.70
24/2/18-7:41:12,849,337,403,82.30,17.60,5.80,10.50
24/2/18-7:42:13,849,339,406,82.10,17.50,5.90,17.70
24/2/18-7:43:14,849,359,414,81.30,17.60,4.80,6.70
24/2/18-7:44:15,848,353,417,81.60,17.60,4.80,8.40
24/2/18-7:45:16,849,343,407,81.10,17.70,4.80,9.90
24/2/18-7:46:17,849,348,416,81.00,17.60,5.60,8.60
24/2/18-7:47:18,849,354,421,81.00,17.70,5.10,10.60
24/2/18-7:48:19,849,369,456,81.70,17.60,5.10,7.60
24/2/18-7:49:20,850,358,416,80.00,17.70,4.90,7.20
24/2/18-7:50:21,849,344,407,80.70,17.70,5.10,5.70
24/2/18-7:51:22,849,351,420,81.30,17.70,4.90,5.70
24/2/18-7:52:23,849,346,409,81.80,17.70,5.20,6.60
24/2/18-7:53:24,849,343,413,81.80,17.70,4.90,5.50
24/2/18-7:54:25,849,346,407,81.50,17.70,5.10,5.90
24/2/18-7:55:26,848,352,416,81.20,17.70,5.10,5.70
24/2/18-7:56:27,849,348,407,81.50,17.70,5.10,9.90
24/2/18-7:57:28,849,353,410,81.90,17.70,4.80,10.80
24/2/18-7:58:29,849,361,412,81.70,17.70,5.10,6.90
24/2/18-7:59:30,849,348,408,82.70,17.70,5.30,10.10
24/2/18-8:0:31,849,347,411,82.10,17.70,5.00,10.10
24/2/18-8:1:32,849,338,407,82.70,17.70,5.30,6.70
24/2/18-8:2:33,849,331,405,81.70,17.70,5.90,10.30
24/2/18-8:3:34,849,329,403,81.60,17.70,5.10,8.40
24/2/18-8:4:35,849,333,420,81.40,17.70,6.10,13.70
24/2/18-8:5:36,848,331,410,79.00,17.80,5.50,6.90
24/2/18-8:6:37,849,336,419,79.40,17.80,5.10,8.00
24/2/18-8:7:38,848,344,428,80.20,17.80,5.50,6.10
24/2/18-8:8:39,849,333,411,81.30,17.80,5.30,5.90
24/2/18-8:9:40,848,357,427,81.30,17.90,5.90,7.20
24/2/18-8:10:41,849,374,449,80.70,17.90,5.20,7.40
24/2/18-8:11:42,849,351,411,80.60,18.00,5.20,5.70
24/2/18-8:12:43,849,357,428,80.10,18.00,5.40,6.10
24/2/18-8:13:44,849,340,410,80.10,18.00,5.70,11.50
24/2/18-8:14:45,849,342,424,82.40,18.00,5.70,6.30
24/2/18-8:15:46,849,319,401,83.80,18.00,4.70,5.20
24/2/18-8:16:47,849,321,420,79.80,18.00,5.10,6.60
24/2/18-8:17:48,848,336,411,79.60,18.00,5.20,6.70
24/2/18-8:18:49,848,328,409,80.80,18.00,4.90,6.10
24/2/18-8:19:50,849,326,410,80.70,18.10,4.90,6.20
24/2/18-8:20:51,849,313,402,78.90,18.10,5.50,9.00
24/2/18-8:21:52,849,326,419,79.10,18.10,5.00,6.90
24/2/18-8:22:52,849,322,408,80.60,18.10,5.10,6.30
24/2/18-8:23:53,849,318,416,79.70,18.10,4.90,6.10
24/2/18-8:24:54,848,321,407,78.80,18.10,5.00,7.00
24/2/18-8:25:55,849,323,409,78.80,18.10,4.50,5.10
24/2/18-8:26:56,849,330,430,79.80,18.20,4.60,5.40
24/2/18-8:27:57,849,351,424,78.40,18.20,4.80,7.20
24/2/18-8:28:58,848,337,406,78.70,18.20,4.60,6.60
24/2/18-8:29:59,849,324,404,78.60,18.20,5.20,6.90
24/2/18-8:31:0,849,317,412,79.20,18.20,5.80,8.80
24/2/18-8:32:1,849,331,417,77.80,18.20,4.90,6.70
24/2/18-8:33:2,848,337,410,77.60,18.20,5.00,6.70
24/2/18-8:34:3,849,339,416,80.40,18.20,4.70,7.80
24/2/18-8:35:4,849,347,432,78.90,18.20,4.60,9.20
24/2/18-8:36:5,848,370,435,79.30,18.20,4.80,5.40
24/2/18-8:37:6,848,357,421,78.50,18.30,4.70,6.10
24/2/18-8:38:7,848,341,411,77.20,18.20,5.00,6.80
24/2/18-8:39:8,848,328,403,77.30,18.10,5.00,5.70
24/2/18-8:40:9,848,322,404,77.90,18.20,5.50,7.60
24/2/18-8:41:10,848,306,402,77.30,18.10,4.90,8.30
24/2/18-8:42:11,849,313,408,77.70,18.10,5.40,8.30
24/2/18-8:43:12,848,323,411,78.40,18.00,5.10,8.20
24/2/18-8:44:13,848,329,417,78.30,18.10,5.10,6.60
24/2/18-8:45:14,848,325,403,79.70,18.10,5.30,7.00
24/2/18-8:46:15,849,317,401,79.30,18.10,5.90,11.10
24/2/18-8:47:16,848,321,406,78.80,18.20,5.10,7.50
24/2/18-8:48:17,849,325,429,80.20,18.20,5.00,6.10
24/2/18-8:49:18,848,328,406,79.30,18.10,4.90,7.00
24/2/18-8:50:19,849,344,423,78.80,18.20,5.70,9.50
24/2/18-8:51:20,849,354,431,77.90,18.20,5.50,8.10
24/2/18-8:52:21,848,372,447,78.80,18.20,5.20,6.00
24/2/18-8:53:22,848,350,407,79.10,18.30,5.30,6.50
24/2/18-8:54:23,849,355,416,78.80,18.30,5.40,7.10
24/2/18-8:55:24,848,350,416,79.40,18.30,5.00,6.40
24/2/18-8:56:25,848,341,419,78.40,18.40,5.40,9.10
24/2/18-8:57:26,849,333,413,78.90,18.40,5.00,6.80
24/2/18-8:58:27,848,337,410,78.40,18.40,5.30,8.00
24/2/18-8:59:28,848,347,420,78.70,18.40,5.10,7.10
24/2/18-9:0:29,848,357,427,78.60,18.40,5.30,5.90
24/2/18-9:1:30,848,352,436,79.10,18.40,5.50,7.70
24/2/18-9:2:31,848,337,407,78.90,18.50,5.10,5.70
24/2/18-9:3:32,849,328,405,76.70,18.50,5.50,7.00
24/2/18-9:4:33,849,321,403,76.10,18.50,5.00,7.90
24/2/18-9:5:33,849,314,402,77.50,18.50,5.30,9.40
24/2/18-9:6:34,848,314,410,77.50,18.50,5.30,8.60
24/2/18-9:7:35,849,314,409,76.00,18.40,4.70,5.50
24/2/18-9:8:36,849,321,408,76.90,18.40,4.90,7.20
24/2/18-9:9:37,848,337,425,76.70,18.40,5.20,6.10
24/2/18-9:10:38,849,350,424,77.70,18.40,4.90,8.40
24/2/18-9:11:39,849,374,448,77.10,18.40,4.70,5.20
24/2/18-9:12:40,849,358,428,76.80,18.50,5.10,7.40
24/2/18-9:13:41,848,353,430,76.60,18.50,4.70,6.30
24/2/18-9:14:42,848,361,421,75.70,18.50,5.60,10.20
24/2/18-9:15:43,848,365,445,76.40,18.50,5.00,8.50
24/2/18-9:16:44,848,345,411,76.20,18.60,4.80,8.40
24/2/18-9:17:45,849,330,410,76.30,18.60,5.00,8.10
24/2/18-9:18:46,848,326,410,75.70,18.50,4.80,8.00
24/2/18-9:19:47,849,338,426,75.20,18.50,5.20,6.60
24/2/18-9:20:48,848,347,418,75.20,18.60,5.20,6.50
24/2/18-9:21:49,848,322,408,76.00,18.60,5.50,7.30
24/2/18-9:22:50,848,329,436,74.80,18.60,4.90,6.20
24/2/18-9:23:51,848,338,433,75.20,18.60,5.60,8.60
24/2/18-9:24:52,848,344,435,76.20,18.60,5.50,7.40
24/2/18-9:25:53,848,341,436,76.20,18.60,4.50,4.90
24/2/18-9:26:54,848,344,426,76.30,18.60,4.80,5.50
24/2/18-9:27:55,848,331,409,74.80,18.70,5.20,5.70
24/2/18-9:28:56,848,316,419,74.60,18.70,4.60,5.10
24/2/18-9:29:57,848,314,421,73.20,18.70,4.30,4.80
24/2/18-9:30:58,848,321,445,74.40,18.70,5.20,6.50
24/2/18-9:31:59,848,307,404,74.10,18.70,4.50,5.80
24/2/18-9:33:0,848,299,409,73.50,18.70,5.50,6.70
24/2/18-9:34:1,848,313,417,73.50,18.60,4.70,7.70
24/2/18-9:35:2,848,338,436,74.00,18.60,4.90,6.00
24/2/18-9:36:3,848,326,415,74.10,18.70,5.90,9.20
24/2/18-9:37:4,849,319,410,74.80,18.70,5.50,10.90
24/2/18-9:38:5,848,319,412,74.50,18.70,5.40,12.90
24/2/18-9:39:6,849,349,423,73.90,18.70,5.20,15.90
24/2/18-9:40:7,849,371,474,73.70,18.70,3.80,8.00
24/2/18-9:41:8,849,321,403,72.60,18.80,2.90,4.70
24/2/18-9:42:9,848,305,408,70.50,18.70,2.20,6.60
24/2/18-9:43:10,849,311,411,71.00,18.70,2.30,4.90
24/2/18-9:44:11,848,314,421,71.60,18.70,2.10,5.60
24/2/18-9:45:12,848,331,408,70.60,18.80,1.80,4.70
24/2/18-9:46:13,848,303,404,70.10,18.80,1.90,5.20
24/2/18-9:47:14,848,294,400,71.40,18.80,1.50,3.20
24/2/18-9:48:15,849,276,400,70.90,18.80,1.70,3.20
24/2/18-9:49:15,848,275,399,70.90,18.80,2.10,6.30
24/2/18-9:50:16,848,302,419,70.50,18.80,1.90,3.70
24/2/18-9:51:17,850,293,409,69.90,18.80,1.80,2.90
24/2/18-9:52:18,848,326,442,70.50,18.80,1.80,6.80
24/2/18-9:53:19,848,288,397,70.00,18.80,1.60,5.30
24/2/18-9:54:20,848,285,419,70.90,18.80,2.70,3.20
24/2/18-9:55:21,849,314,416,71.60,18.80,2.10,3.60
24/2/18-9:56:22,849,300,416,70.10,18.90,2.30,3.60
24/2/18-9:57:23,848,273,416,70.70,18.90,2.00,2.80
24/2/18-9:58:24,848,258,403,71.20,18.80,2.50,7.10
24/2/18-9:59:25,848,264,406,72.80,18.90,2.50,4.90
24/2/18-10:0:26,849,269,413,72.60,18.90,2.20,2.40
24/2/18-10:1:27,848,294,421,71.90,18.90,2.70,22.00
24/2/18-10:2:28,848,304,431,71.30,18.90,2.00,6.90
24/2/18-10:3:29,849,299,450,70.60,18.90,1.90,4.80
24/2/18-10:4:30,848,274,418,70.40,18.90,2.10,3.50
24/2/18-10:5:31,848,254,428,69.80,18.90,2.00,3.00
24/2/18-10:6:32,849,218,419,69.40,18.90,2.30,3.20
24/2/18-10:7:33,848,241,426,68.60,19.00,1.60,1.70
24/2/18-10:8:34,849,238,400,69.30,18.90,1.70,2.90
24/2/18-10:9:35,849,254,421,69.10,18.90,1.80,2.50
24/2/18-10:10:36,848,230,415,70.10,19.00,1.30,2.30
24/2/18-10:11:37,848,270,423,68.60,19.00,1.30,2.80
24/2/18-10:12:38,848,262,409,69.10,19.00,1.60,3.30
24/2/18-10:13:39,848,275,415,70.00,19.00,1.40,2.00
24/2/18-10:14:40,848,309,430,71.00,19.10,1.40,3.00
24/2/18-10:15:41,848,314,453,68.80,19.10,1.40,2.20
24/2/18-10:16:42,849,308,447,69.30,19.20,1.30,2.50
24/2/18-10:17:43,848,289,412,69.40,19.20,1.30,3.60
24/2/18-10:18:44,848,230,400,68.00,19.20,1.30,2.60
24/2/18-10:19:45,848,225,400,67.30,19.20,1.20,1.70
24/2/18-10:20:46,848,226,411,67.90,19.10,1.10,1.20
24/2/18-10:21:47,848,227,400,67.30,19.20,1.30,3.50
24/2/18-10:22:48,848,177,393,67.70,19.20,1.40,2.90
24/2/18-10:23:49,848,197,413,65.70,19.20,1.40,2.00
24/2/18-10:24:50,849,242,449,67.60,19.10,1.40,3.00
24/2/18-10:25:51,849,224,412,67.40,19.20,1.30,2.40
24/2/18-10:26:52,848,271,441,67.60,19.20,1.10,4.30
24/2/18-10:27:53,848,295,426,68.90,19.20,1.10,4.30
24/2/18-10:28:54,848,288,408,70.10,19.30,1.20,3.40
24/2/18-10:29:55,848,304,465,67.60,19.40,1.10,2.20
24/2/18-10:30:56,849,289,426,67.40,19.50,1.50,5.10
24/2/18-10:31:57,849,306,422,66.60,19.50,1.40,2.10
24/2/18-10:32:57,851,325,432,66.70,19.50,1.50,2.60
24/2/18-10:33:58,851,326,462,67.40,19.60,1.50,3.20
24/2/18-10:34:59,851,325,447,66.60,19.60,1.20,3.00
24/2/18-10:36:0,851,342,425,66.80,19.60,1.20,2.30
24/2/18-10:37:1,848,300,419,72.40,19.70,1.30,2.50
24/2/18-10:38:2,850,319,466,71.60,19.60,1.40,3.20
24/2/18-10:39:3,848,290,425,71.90,19.70,1.10,1.50
24/2/18-10:40:4,851,271,415,69.80,19.70,1.20,1.70
24/2/18-10:41:5,848,288,431,66.80,19.60,1.10,1.20
24/2/18-10:42:6,848,270,418,66.00,19.70,1.10,2.90
24/2/18-10:43:7,850,267,419,65.30,19.70,1.20,2.90
24/2/18-10:44:8,848,285,421,66.90,19.60,1.00,2.80
24/2/18-10:45:9,849,274,486,67.00,19.70,1.20,2.10
24/2/18-10:46:10,848,304,430,66.00,19.60,1.10,2.30
24/2/18-10:47:11,848,352,481,68.80,19.70,1.30,2.90
24/2/18-10:48:12,850,329,424,65.00,19.70,1.40,3.30
24/2/18-10:49:13,848,304,425,66.20,19.70,1.10,1.20
24/2/18-10:50:14,848,318,425,68.00,19.70,1.20,2.50
24/2/18-10:51:15,848,280,413,67.90,19.70,1.40,2.40
24/2/18-10:52:16,850,252,431,68.20,19.70,1.50,4.70
24/2/18-10:53:17,848,254,417,67.30,19.70,1.00,2.80
24/2/18-10:54:18,848,268,427,67.00,19.70,1.10,2.40
24/2/18-10:55:19,847,266,425,67.50,19.60,1.00,1.10
24/2/18-10:56:20,848,260,409,67.20,19.60,1.30,1.40
24/2/18-10:57:21,848,305,436,67.90,19.70,1.20,2.50
24/2/18-10:58:22,850,282,433,67.40,19.70,1.30,2.00
24/2/18-10:59:23,848,279,452,69.10,19.70,1.30,3.00
24/2/18-11:0:24,848,291,454,68.10,19.70,2.70,36.10
24/2/18-11:1:25,849,336,466,68.70,19.70,1.20,2.60
24/2/18-11:2:26,847,341,435,69.50,19.80,1.10,4.60
24/2/18-11:3:27,847,303,410,70.40,19.80,1.10,1.80
24/2/18-11:4:28,847,258,418,69.30,19.80,1.20,4.00
24/2/18-11:5:29,848,228,406,67.20,19.80,1.30,2.40
24/2/18-11:6:30,847,203,412,67.40,19.80,1.10,1.70
24/2/18-11:7:31,848,270,418,68.00,19.70,1.20,1.30
24/2/18-11:8:32,848,247,401,67.00,19.80,1.60,6.20
24/2/18-11:9:33,848,249,429,67.40,19.80,1.80,3.80
24/2/18-11:10:34,847,266,422,66.40,19.80,3.00,4.40
24/2/18-11:11:35,848,288,422,67.60,19.80,2.60,3.80
24/2/18-11:12:36,848,308,457,67.00,19.90,3.30,3.80
24/2/18-11:13:37,848,306,452,67.50,19.90,3.00,3.30
24/2/18-11:14:38,848,290,451,66.30,19.90,3.20,3.70
24/2/18-11:15:39,847,319,468,65.80,19.90,4.90,5.40
24/2/18-11:16:40,847,323,424,65.60,19.90,6.80,9.50
24/2/18-11:17:40,848,255,429,66.40,19.90,3.90,5.70
24/2/18-11:18:41,847,248,413,66.30,19.90,1.60,2.40
24/2/18-11:19:42,847,193,403,65.90,19.90,1.60,2.30
24/2/18-11:20:43,848,196,435,66.20,19.80,1.80,3.20
24/2/18-11:21:44,847,216,412,65.50,19.80,1.20,1.30
24/2/18-11:22:45,847,183,408,66.20,19.80,1.50,2.30
24/2/18-11:23:46,848,183,406,65.30,19.80,1.10,1.40
24/2/18-11:24:47,847,174,402,66.00,19.80,1.00,1.80
24/2/18-11:25:48,847,151,399,66.50,19.80,1.40,7.00
24/2/18-11:26:49,847,214,430,66.10,19.70,1.30,1.60
24/2/18-11:27:50,847,214,422,65.70,19.70,1.50,2.60
24/2/18-11:28:51,847,247,481,67.10,19.80,1.10,2.70
24/2/18-11:29:52,847,296,424,67.00,19.80,1.30,2.50
24/2/18-11:30:53,848,236,456,65.80,19.90,1.30,2.60
24/2/18-11:31:54,847,234,441,65.30,19.90,1.40,1.90
24/2/18-11:32:55,847,210,412,66.50,19.90,1.30,2.80
24/2/18-11:33:56,847,232,513,66.90,19.90,1.00,2.20
24/2/18-11:34:57,848,204,409,68.10,19.90,1.20,3.10
24/2/18-11:35:58,847,214,426,69.10,19.90,1.90,3.50
24/2/18-11:36:59,847,207,412,67.50,19.90,1.40,1.50
24/2/18-11:38:0,848,169,404,67.60,19.90,1.50,2.00
24/2/18-11:39:1,848,192,407,66.20,19.90,1.40,1.50
24/2/18-11:40:2,848,209,428,66.20,19.90,1.60,1.70
24/2/18-11:41:3,848,268,465,66.30,19.90,1.60,3.60
24/2/18-11:42:4,847,265,421,67.40,19.90,1.50,1.60
24/2/18-11:43:5,848,239,410,67.60,19.90,1.20,1.30
24/2/18-11:44:6,847,179,404,67.10,19.90,1.40,2.80
24/2/18-11:45:7,848,212,441,68.40,19.90,1.20,1.90
24/2/18-11:46:8,847,195,412,68.70,20.00,1.50,2.20
24/2/18-11:47:9,848,194,417,66.30,20.00,1.30,1.50
24/2/18-11:48:10,848,174,400,66.20,20.00,1.40,2.50
24/2/18-11:49:11,847,138,396,67.80,20.10,1.50,1.60
24/2/18-11:50:12,847,183,442,65.10,19.90,1.50,2.70
24/2/18-11:51:13,848,246,424,64.80,19.90,1.60,1.70
24/2/18-11:52:14,847,210,447,65.00,20.00,1.40,2.30
24/2/18-11:53:15,848,182,410,66.70,20.00,1.50,1.60
24/2/18-11:54:16,849,174,416,66.30,20.00,1.40,1.80
24/2/18-11:55:17,847,230,457,67.30,19.90,1.70,2.80
24/2/18-11:56:18,848,216,422,66.70,20.00,1.70,2.80
24/2/18-11:57:19,847,226,427,67.10,20.00,1.40,1.70
24/2/18-11:58:20,847,179,403,68.30,20.00,1.40,1.50
24/2/18-11:59:21,847,249,467,66.30,20.00,1.30,3.10
24/2/18-12:0:22,847,250,413,66.70,20.10,2.10,4.60
24/2/18-12:1:23,847,207,420,66.20,20.10,1.80,10.90
24/2/18-12:2:23,848,214,421,66.40,20.10,1.70,2.60
24/2/18-12:3:24,848,195,430,67.60,20.10,1.30,2.80
24/2/18-12:4:25,848,215,437,65.80,20.10,1.30,1.40
24/2/18-12:5:26,848,250,425,68.40,20.10,1.40,3.50
24/2/18-12:6:27,848,223,430,67.20,20.10,1.60,2.90
24/2/18-12:7:28,847,246,440,67.50,20.10,1.60,2.20
24/2/18-12:8:29,848,220,422,68.70,20.10,1.90,3.70
24/2/18-12:9:30,848,190,421,67.70,20.10,1.30,1.40
24/2/18-12:10:31,848,199,452,67.60,20.10,1.40,2.40
24/2/18-12:11:32,847,229,427,67.80,20.10,1.10,2.00
24/2/18-12:12:33,847,209,420,67.80,20.10,1.10,1.20
24/2/18-12:13:34,847,194,411,66.60,20.10,1.30,3.10
24/2/18-12:14:35,848,173,404,66.00,20.00,1.40,5.20
24/2/18-12:15:36,848,194,409,68.10,20.00,1.20,5.90
24/2/18-12:16:37,848,201,435,68.40,20.00,1.30,3.00
24/2/18-12:17:38,849,176,405,68.50,20.00,1.40,1.60
24/2/18-12:18:39,850,221,427,68.50,20.00,1.50,2.40
24/2/18-12:19:40,848,218,434,69.00,20.00,2.00,2.30
24/2/18-12:20:41,847,208,431,69.20,20.00,1.40,1.60
24/2/18-12:21:42,847,260,474,69.40,20.00,1.50,4.70
24/2/18-12:22:43,848,267,417,68.40,20.00,1.40,2.20
24/2/18-12:23:44,847,233,416,69.30,20.10,1.40,3.30
24/2/18-12:24:45,847,224,411,68.60,20.10,1.70,3.10
24/2/18-12:25:46,848,200,414,68.00,20.10,1.80,5.20
24/2/18-12:26:47,848,203,418,67.90,20.00,1.50,2.10
24/2/18-12:27:48,848,189,409,68.60,20.00,1.40,2.40
24/2/18-12:28:49,848,199,406,67.90,19.90,1.30,1.40
24/2/18-12:29:50,848,180,416,71.50,19.90,1.80,2.90
24/2/18-12:30:51,847,205,414,69.40,19.80,1.70,2.00
24/2/18-12:31:52,848,237,421,69.10,19.90,1.60,3.40
24/2/18-12:32:53,850,214,409,70.50,19.90,1.30,1.80
24/2/18-12:33:54,848,201,418,72.40,19.90,1.30,2.10
24/2/18-12:34:55,848,262,438,73.90,19.90,1.60,2.80
24/2/18-12:35:56,848,235,412,74.20,20.00,1.40,3.90
24/2/18-12:36:57,848,187,405,73.60,20.00,1.50,2.10
24/2/18-12:37:58,847,181,416,71.90,19.90,1.50,1.80
24/2/18-12:38:59,847,270,471,72.60,19.90,1.50,1.90
24/2/18-12:40:0,848,229,427,73.90,19.90,1.60,8.20
24/2/18-12:41:1,848,172,406,72.80,20.00,1.50,1.70
24/2/18-12:42:2,847,155,402,71.90,19.90,1.50,1.90
24/2/18-12:43:3,848,162,406,71.50,19.90,1.50,3.70
24/2/18-12:44:4,848,177,410,72.20,19.90,1.70,4.20
24/2/18-12:45:5,848,261,480,72.00,20.00,2.20,3.30
24/2/18-12:46:6,847,297,442,67.80,20.00,1.90,2.50
24/2/18-12:47:6,847,247,417,70.50,20.10,1.70,4.30
24/2/18-12:48:7,848,273,432,73.20,20.10,1.50,3.20
24/2/18-12:49:8,848,218,437,73.40,20.10,1.50,1.70
24/2/18-12:50:9,848,230,428,71.30,20.10,1.40,2.20
24/2/18-12:51:10,847,192,410,72.10,20.20,1.70,2.40
24/2/18-12:52:11,847,208,434,72.30,20.20,2.20,2.40
24/2/18-12:53:12,848,206,423,74.60,20.20,1.70,3.10
24/2/18-12:54:13,847,227,429,74.50,20.20,1.80,2.20
24/2/18-12:55:14,847,225,443,76.00,20.30,1.70,3.30
24/2/18-12:56:15,848,225,427,76.20,20.30,1.30,1.90
24/2/18-12:57:16,847,255,469,73.60,20.40,1.80,5.90
24/2/18-12:58:17,848,199,417,73.90,20.50,2.00,5.80
24/2/18-12:59:18,847,232,480,74.70,20.50,1.50,4.10
24/2/18-13:0:19,847,275,443,72.50,20.60,1.70,4.90
24/2/18-13:1:20,848,293,425,72.80,20.60,2.00,6.30
24/2/18-13:2:21,848,333,450,73.70,20.70,1.90,4.20
24/2/18-13:3:22,847,292,477,73.20,20.80,1.50,1.80
24/2/18-13:4:23,848,275,431,72.20,20.90,1.40,3.20
24/2/18-13:5:24,848,209,424,72.40,20.90,1.70,2.10
24/2/18-13:6:25,847,275,446,74.40,20.90,1.80,3.20
24/2/18-13:7:26,848,300,462,73.50,21.00,1.70,3.10
24/2/18-13:8:27,847,294,415,74.40,21.00,1.90,4.90
24/2/18-13:9:28,847,264,475,73.90,21.10,2.10,4.10
24/2/18-13:10:29,848,226,412,72.80,21.10,2.10,5.20
24/2/18-13:11:30,847,289,479,72.10,21.10,4.40,7.10
24/2/18-13:12:31,848,322,483,72.40,21.10,6.20,8.70
24/2/18-13:13:32,848,204,401,71.90,21.10,3.10,3.40
24/2/18-13:14:33,848,197,444,71.50,21.10,2.60,5.60
24/2/18-13:15:34,847,310,515,71.60,21.00,2.30,2.80
24/2/18-13:16:35,847,330,467,67.80,21.10,2.10,4.10
24/2/18-13:17:36,848,343,496,68.50,21.20,2.50,2.70
24/2/18-13:18:37,847,284,485,70.20,21.30,3.90,16.90
24/2/18-13:19:38,848,254,415,68.20,21.40,4.30,34.90
24/2/18-13:20:39,847,182,421,69.10,21.40,2.30,3.40
24/2/18-13:21:40,848,238,448,68.50,21.40,1.80,2.00
24/2/18-13:22:41,848,289,426,67.40,21.50,2.00,3.20
24/2/18-13:23:42,847,273,430,68.30,21.60,2.00,3.70
24/2/18-13:24:43,847,282,475,71.70,21.70,2.10,3.70
24/2/18-13:25:44,847,297,477,68.70,21.70,2.00,3.70
24/2/18-13:26:45,847,294,444,68.90,21.80,2.50,5.90
24/2/18-13:27:46,848,202,435,67.60,21.90,2.80,3.10
24/2/18-13:28:47,847,265,554,64.00,21.80,2.40,2.60
24/2/18-13:29:48,848,196,421,63.70,21.80,2.30,3.50
24/2/18-13:30:49,847,240,440,64.70,21.80,2.50,3.40
24/2/18-13:31:50,847,258,444,67.80,21.70,3.00,5.50
24/2/18-13:32:51,847,200,436,64.80,21.80,3.60,4.70
24/2/18-13:33:51,847,169,409,65.70,21.60,3.30,4.10
24/2/18-13:34:52,847,126,400,64.20,21.60,3.30,3.90
24/2/18-13:35:53,847,140,412,64.50,21.50,3.60,5.20
24/2/18-13:36:54,847,152,419,63.70,21.50,3.20,6.20
24/2/18-13:37:55,847,125,400,66.70,21.40,2.80,6.30
24/2/18-13:38:56,848,154,417,65.10,21.40,2.90,5.00
24/2/18-13:39:57,848,178,431,63.70,21.40,3.50,4.90
24/2/18-13:40:58,847,171,425,65.30,21.40,3.20,3.50
24/2/18-13:41:59,847,200,447,65.80,21.40,3.00,3.40
24/2/18-13:43:0,847,184,421,66.60,21.40,2.90,3.10
24/2/18-13:44:1,847,177,421,68.50,21.50,3.20,5.10
24/2/18-13:45:2,847,255,480,63.90,21.50,3.30,5.20
24/2/18-13:46:3,847,282,444,66.10,21.60,3.10,3.90
24/2/18-13:47:4,847,257,437,65.20,21.60,2.80,3.80
24/2/18-13:48:5,847,207,429,67.00,21.60,3.70,6.00
24/2/18-13:49:6,847,249,497,68.00,21.70,3.70,4.60
24/2/18-13:50:7,848,314,488,65.00,21.70,3.50,3.90
24/2/18-13:51:8,847,214,414,65.80,21.70,3.50,4.60
24/2/18-13:52:9,847,289,493,64.40,21.80,4.10,9.40
