Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
23/2/18-6:56:23,847,375,462,52.50,22.90,2.20,10.80
23/2/18-6:57:24,847,371,469,52.10,22.90,2.00,12.40
23/2/18-6:58:25,847,370,453,53.50,22.90,1.80,6.60
23/2/18-6:59:26,847,344,445,52.50,22.90,2.30,9.10
23/2/18-7:0:27,847,330,442,53.00,22.80,1.90,8.50
23/2/18-7:1:28,847,312,443,53.80,22.80,2.30,7.80
23/2/18-7:2:29,847,310,442,53.10,22.80,1.90,8.70
23/2/18-7:3:30,847,302,440,53.30,22.70,2.00,9.10
23/2/18-7:4:31,847,310,452,54.40,22.70,1.70,4.20
23/2/18-7:5:32,847,330,450,53.50,22.60,1.90,7.40
23/2/18-7:6:33,847,323,444,53.70,22.70,1.80,7.20
23/2/18-7:7:34,847,308,443,54.20,22.60,1.90,3.80
23/2/18-7:8:35,847,298,443,54.60,22.60,1.90,6.00
23/2/18-7:9:36,846,301,444,55.10,22.50,2.20,9.60
23/2/18-7:10:37,847,304,441,55.50,22.50,2.10,10.40
23/2/18-7:11:38,847,301,445,54.80,22.50,1.80,7.00
23/2/18-7:12:39,847,319,440,54.90,22.40,1.90,8.40
23/2/18-7:13:40,847,332,447,55.10,22.50,1.90,4.70
23/2/18-7:14:41,847,315,443,54.40,22.50,2.40,8.40
23/2/18-7:15:42,847,317,443,55.20,22.50,1.70,5.40
23/2/18-7:16:43,847,304,439,53.50,22.40,1.90,4.70
23/2/18-7:17:44,847,309,452,55.50,22.40,2.40,8.80
23/2/18-7:18:45,846,331,455,53.20,22.40,2.50,12.00
23/2/18-7:19:46,846,306,435,54.40,22.40,2.70,13.20
23/2/18-7:20:47,847,319,463,55.30,22.40,2.30,9.30
23/2/18-7:21:48,847,336,459,55.30,22.40,2.30,11.30
23/2/18-7:22:49,847,352,474,54.80,22.40,2.60,9.90
23/2/18-7:23:50,846,345,448,55.80,22.40,2.10,8.60
23/2/18-7:24:51,847,347,448,55.60,22.40,2.70,17.20
23/2/18-7:25:52,847,347,451,55.10,22.40,2.40,6.90
23/2/18-7:26:53,847,354,454,54.80,22.40,2.50,9.40
23/2/18-7:27:54,847,348,445,55.60,22.40,2.80,9.30
23/2/18-7:28:55,847,347,456,55.60,22.40,2.30,13.30
23/2/18-7:29:56,848,373,463,55.30,22.40,2.20,9.90
23/2/18-7:30:57,847,347,441,56.40,22.50,2.60,12.30
23/2/18-7:31:58,847,327,441,55.90,22.50,2.30,6.60
23/2/18-7:32:59,847,325,441,55.70,22.40,2.30,6.10
23/2/18-7:34:0,848,342,475,56.60,22.40,2.80,9.10
23/2/18-7:35:1,848,351,457,55.40,22.40,2.40,8.20
23/2/18-7:36:2,847,335,447,55.40,22.40,2.30,10.10
23/2/18-7:37:3,847,336,460,56.00,22.40,3.00,8.70
23/2/18-7:38:4,846,360,463,56.60,22.40,2.00,6.70
23/2/18-7:39:5,847,360,458,56.60,22.40,2.60,12.20
23/2/18-7:40:6,847,382,469,57.20,22.40,2.10,6.10
23/2/18-7:41:7,847,361,454,57.60,22.30,2.70,10.90
23/2/18-7:42:7,847,350,457,55.70,22.40,2.70,11.70
23/2/18-7:43:8,847,345,447,55.90,22.30,3.60,8.50
23/2/18-7:44:9,847,358,462,56.10,22.40,2.70,10.00
23/2/18-7:45:10,847,383,489,55.60,22.40,3.30,15.00
23/2/18-7:46:11,848,353,451,55.80,22.40,3.20,12.10
23/2/18-7:47:12,847,358,455,55.40,22.40,2.90,10.30
23/2/18-7:48:13,847,346,451,56.40,22.40,2.70,10.10
23/2/18-7:49:14,847,348,458,56.90,22.30,3.60,18.20
23/2/18-7:50:15,846,349,450,56.90,22.30,4.00,14.30
23/2/18-7:51:16,847,359,460,56.40,22.30,3.30,11.30
23/2/18-7:52:17,847,375,463,56.10,22.40,4.20,15.90
23/2/18-7:53:18,847,365,467,56.60,22.40,4.30,11.40
23/2/18-7:54:19,847,360,469,55.60,22.30,5.10,15.30
23/2/18-7:55:20,847,385,478,56.30,22.30,5.80,15.00
23/2/18-7:56:21,847,400,504,57.60,22.30,6.10,20.40
23/2/18-7:57:22,848,397,478,58.40,22.40,7.10,22.40
23/2/18-7:58:23,847,404,503,56.60,22.40,7.20,17.60
23/2/18-7:59:24,847,399,494,56.90,22.40,6.70,17.90
23/2/18-8:0:25,847,406,514,57.10,22.40,7.20,19.70
23/2/18-8:1:26,847,398,497,57.80,22.40,8.10,22.50
23/2/18-8:2:27,847,396,487,58.60,22.40,8.50,22.60
23/2/18-8:3:28,847,399,494,56.80,22.40,8.30,21.40
23/2/18-8:4:29,847,400,495,57.20,22.40,9.30,21.30
23/2/18-8:5:30,848,402,492,57.10,22.40,10.40,26.20
23/2/18-8:6:31,847,403,489,58.30,22.40,8.90,19.90
23/2/18-8:7:32,847,399,491,57.10,22.40,8.90,19.80
23/2/18-8:8:33,847,387,479,56.00,22.50,9.30,23.10
23/2/18-8:9:34,846,402,509,55.60,22.50,9.80,23.50
23/2/18-8:10:35,847,398,493,57.50,22.50,9.20,24.70
23/2/18-8:11:36,847,416,501,56.10,22.50,11.10,24.40
23/2/18-8:12:37,846,396,485,56.10,22.50,11.70,29.40
23/2/18-8:13:38,847,397,492,56.40,22.50,11.00,27.50
23/2/18-8:14:39,846,394,485,57.40,22.50,12.30,25.80
23/2/18-8:15:40,847,397,492,56.10,22.60,14.50,38.10
23/2/18-8:16:41,847,413,505,56.70,22.60,13.70,30.00
23/2/18-8:17:42,847,411,497,57.40,22.60,13.50,30.70
23/2/18-8:18:43,847,413,501,57.10,22.70,12.40,30.90
23/2/18-8:19:44,847,424,514,57.50,22.70,12.20,28.90
23/2/18-8:20:45,847,399,475,57.00,22.70,12.30,28.50
23/2/18-8:21:46,847,395,497,56.60,22.70,10.00,26.50
23/2/18-8:22:47,847,404,496,56.10,22.70,10.20,29.50
23/2/18-8:23:48,847,398,487,56.00,22.70,9.50,25.20
23/2/18-8:24:49,847,412,500,55.60,22.70,9.60,27.00
23/2/18-8:25:50,846,418,502,57.20,22.70,9.50,29.80
23/2/18-8:26:51,847,420,512,57.20,22.70,8.90,31.90
23/2/18-8:27:52,847,412,487,56.60,22.70,8.60,34.20
23/2/18-8:28:52,847,417,495,56.40,22.80,7.90,30.90
23/2/18-8:29:53,847,420,500,56.10,22.80,7.00,29.90
23/2/18-8:30:54,848,424,496,56.10,22.90,6.40,29.70
23/2/18-8:31:55,847,416,498,57.80,22.90,5.90,30.30
23/2/18-8:32:56,847,411,489,56.40,22.90,5.10,16.60
23/2/18-8:33:57,847,395,480,56.40,22.90,6.10,24.40
23/2/18-8:34:58,847,397,484,56.40,22.80,5.30,25.10
23/2/18-8:35:59,847,401,489,56.40,22.80,5.80,25.00
23/2/18-8:37:0,847,405,496,56.20,22.80,5.00,25.90
23/2/18-8:38:1,847,418,500,56.60,22.80,4.20,22.70
23/2/18-8:39:2,847,421,520,56.20,22.80,4.60,30.60
23/2/18-8:40:3,846,415,487,55.40,22.80,4.40,27.60
23/2/18-8:41:4,847,394,480,56.10,22.80,3.80,21.50
23/2/18-8:42:5,847,402,493,56.10,22.80,5.00,21.80
23/2/18-8:43:6,847,407,489,56.10,22.80,4.30,19.20
23/2/18-8:44:7,847,401,486,56.00,22.80,3.80,14.90
23/2/18-8:45:8,847,395,479,55.40,22.90,4.30,23.90
23/2/18-8:46:9,847,406,501,55.90,22.90,4.50,26.50
23/2/18-8:47:10,847,388,477,54.80,23.00,4.60,25.90
23/2/18-8:48:11,846,393,483,54.90,22.90,4.10,27.40
23/2/18-8:49:12,847,395,487,55.00,22.90,3.80,16.00
23/2/18-8:50:13,847,389,472,56.40,23.00,4.00,18.40
23/2/18-8:51:14,846,394,483,55.30,23.00,3.80,11.80
23/2/18-8:52:15,847,413,502,55.40,23.00,4.10,20.00
23/2/18-8:53:16,847,419,491,55.30,23.00,3.30,15.20
23/2/18-8:54:17,847,415,488,54.50,23.10,3.80,17.00
23/2/18-8:55:18,847,423,498,54.70,23.10,3.20,15.00
23/2/18-8:56:19,848,412,484,54.70,23.20,2.80,10.30
23/2/18-8:57:20,847,406,482,54.40,23.10,3.50,12.60
23/2/18-8:58:21,847,403,476,54.50,23.20,3.50,14.00
23/2/18-8:59:22,847,393,477,55.20,23.30,2.60,11.70
23/2/18-9:0:23,848,407,484,55.30,23.30,3.30,15.10
23/2/18-9:1:24,847,407,484,54.40,23.30,2.80,14.60
23/2/18-9:2:25,847,403,473,54.90,23.40,2.90,11.00
23/2/18-9:3:26,847,395,481,54.20,23.40,3.00,14.60
23/2/18-9:4:27,848,400,477,54.70,23.50,3.10,13.80
23/2/18-9:5:28,847,407,485,53.30,23.50,2.60,11.70
23/2/18-9:6:29,847,429,501,53.40,23.60,3.20,15.10
23/2/18-9:7:30,847,409,472,53.80,23.60,2.90,21.50
23/2/18-9:8:31,846,389,473,55.00,23.60,2.80,17.50
23/2/18-9:9:32,847,396,480,54.10,23.60,2.30,13.50
23/2/18-9:10:33,846,420,507,53.50,23.60,2.80,17.40
23/2/18-9:11:34,846,428,509,54.60,23.70,2.60,13.10
23/2/18-9:12:35,847,406,483,53.00,23.70,2.50,13.80
23/2/18-9:13:36,847,389,466,53.00,23.70,2.90,19.40
23/2/18-9:14:37,846,378,455,53.60,23.70,3.50,22.10
23/2/18-9:15:38,846,389,606,52.20,23.70,2.70,35.70
23/2/18-9:16:38,847,374,468,51.90,23.70,2.90,17.00
23/2/18-9:17:39,846,359,457,52.30,23.60,2.30,11.70
23/2/18-9:18:40,847,367,475,51.60,23.60,2.30,13.50
23/2/18-9:19:41,847,372,486,51.80,23.60,2.30,16.60
23/2/18-9:20:42,847,355,451,52.00,23.60,2.20,9.20
23/2/18-9:21:43,847,355,460,51.70,23.60,2.10,8.50
23/2/18-9:22:44,846,388,519,51.90,23.60,2.50,8.70
23/2/18-9:23:45,846,382,480,53.10,23.70,2.30,13.80
23/2/18-9:24:46,846,387,491,53.40,23.70,1.90,7.00
23/2/18-9:25:47,846,367,454,52.50,23.70,1.70,9.00
23/2/18-9:26:48,846,376,471,52.90,23.70,1.90,8.60
23/2/18-9:27:49,846,377,462,52.60,23.70,2.10,12.60
23/2/18-9:28:50,847,380,481,53.10,23.80,6.30,20.40
23/2/18-9:29:51,847,398,489,52.40,23.70,3.30,18.40
23/2/18-9:30:52,847,428,547,52.50,23.70,3.70,10.40
23/2/18-9:31:53,846,406,483,53.20,23.80,11.40,33.50
23/2/18-9:32:54,846,378,473,51.90,23.80,8.90,33.00
23/2/18-9:33:55,846,358,472,51.90,23.80,7.30,20.40
23/2/18-9:34:56,846,359,462,50.60,23.80,2.40,18.20
23/2/18-9:35:57,846,378,488,50.90,23.80,2.30,8.70
23/2/18-9:36:58,847,403,505,50.80,23.80,2.40,10.90
23/2/18-9:37:59,847,404,478,51.30,23.80,2.40,10.10
23/2/18-9:39:0,846,410,503,50.30,23.80,3.20,11.10
23/2/18-9:40:1,847,418,502,50.20,23.80,3.30,10.70
23/2/18-9:41:2,847,400,487,50.10,23.90,3.20,12.70
23/2/18-9:42:3,847,351,460,49.90,23.80,2.50,11.60
23/2/18-9:43:4,846,370,498,49.10,23.70,2.60,8.90
23/2/18-9:44:5,846,402,501,49.80,23.80,3.40,14.70
23/2/18-9:45:6,846,418,489,50.60,23.70,2.80,8.30
23/2/18-9:46:7,846,407,488,50.30,23.80,2.80,17.70
23/2/18-9:47:8,846,415,494,50.10,23.90,2.20,10.50
23/2/18-9:48:9,847,409,478,50.50,23.80,2.70,8.10
23/2/18-9:49:10,846,418,505,49.50,23.90,2.60,12.10
23/2/18-9:50:11,846,421,503,50.60,24.00,2.60,9.40
23/2/18-9:51:12,846,428,506,49.90,24.10,2.30,8.60
23/2/18-9:52:13,846,417,524,50.20,24.10,3.20,9.50
23/2/18-9:53:14,846,397,506,51.50,24.10,2.40,7.10
23/2/18-9:54:15,846,397,514,49.70,24.00,2.70,7.00
23/2/18-9:55:16,846,400,490,50.20,24.20,2.50,9.10
23/2/18-9:56:17,847,395,496,50.70,24.20,2.40,8.50
23/2/18-9:57:18,847,421,525,50.70,24.20,2.10,7.30
23/2/18-9:58:19,847,426,506,49.20,24.20,2.60,8.10
23/2/18-9:59:20,847,424,494,50.70,24.30,2.10,5.50
23/2/18-10:0:21,847,408,495,50.90,24.30,2.70,16.60
23/2/18-10:1:22,846,371,491,50.00,24.40,2.50,9.70
23/2/18-10:2:23,846,377,503,48.30,24.40,2.40,12.10
23/2/18-10:3:24,846,363,475,50.60,24.40,2.30,11.20
23/2/18-10:4:25,846,366,479,50.40,24.40,2.60,11.60
23/2/18-10:5:25,846,380,478,50.40,24.50,2.50,13.60
23/2/18-10:6:26,846,322,453,51.20,24.50,2.70,6.60
23/2/18-10:7:27,846,361,508,50.80,24.40,2.80,8.10
23/2/18-10:8:28,846,327,489,51.10,24.40,2.20,7.20
23/2/18-10:9:29,847,362,585,50.60,24.50,2.50,10.30
23/2/18-10:10:30,846,365,459,50.20,24.60,2.50,8.30
23/2/18-10:11:31,846,353,467,49.30,24.60,2.50,6.60
23/2/18-10:12:32,846,347,464,49.00,24.70,2.10,8.50
23/2/18-10:13:33,846,349,505,49.30,24.70,2.20,10.50
23/2/18-10:14:34,846,371,481,50.60,24.70,2.30,8.90
23/2/18-10:15:35,846,329,462,49.10,24.70,2.40,11.00
23/2/18-10:16:36,846,339,475,48.10,24.70,2.60,9.00
23/2/18-10:17:37,846,334,464,49.00,24.80,2.60,9.80
23/2/18-10:18:38,846,347,468,48.80,24.80,2.50,10.90
23/2/18-10:19:39,846,376,577,49.10,24.80,2.30,12.40
23/2/18-10:20:40,846,371,467,48.50,24.80,2.30,13.70
23/2/18-10:21:41,846,385,477,48.60,24.90,2.10,7.40
23/2/18-10:22:42,846,407,529,49.40,24.90,2.40,10.00
23/2/18-10:23:43,846,397,482,48.30,24.90,2.60,14.50
23/2/18-10:24:44,846,375,492,47.90,25.00,2.20,6.10
23/2/18-10:25:45,847,390,497,48.00,25.00,1.90,9.10
23/2/18-10:26:46,846,359,487,48.70,25.00,2.10,7.50
23/2/18-10:27:47,846,380,492,47.30,25.00,2.10,9.50
23/2/18-10:28:48,846,397,522,47.50,25.00,2.30,11.80
23/2/18-10:29:49,847,373,479,47.80,25.10,2.40,8.20
23/2/18-10:30:50,847,363,523,47.30,25.10,2.60,8.50
23/2/18-10:31:51,846,294,462,47.90,25.10,2.40,9.20
23/2/18-10:32:52,847,343,482,47.70,25.10,2.80,15.00
23/2/18-10:33:53,846,305,473,47.40,25.10,2.50,12.90
23/2/18-10:34:54,846,333,472,47.50,25.10,2.60,10.60
23/2/18-10:35:55,846,371,522,47.70,25.20,2.30,8.10
23/2/18-10:36:56,846,365,485,49.00,25.20,2.20,7.20
23/2/18-10:37:57,846,304,461,48.50,25.20,2.20,8.60
23/2/18-10:38:58,847,294,482,48.30,25.20,2.30,10.60
23/2/18-10:39:59,846,323,531,46.70,25.10,2.10,6.40
23/2/18-10:41:0,846,354,515,46.30,25.20,1.80,6.20
23/2/18-10:42:1,846,388,536,47.70,25.20,1.70,10.40
23/2/18-10:43:2,846,367,501,47.20,25.20,2.10,11.40
23/2/18-10:44:3,847,347,509,48.00,25.30,2.20,8.00
23/2/18-10:45:4,847,319,470,46.70,25.20,2.50,13.80
23/2/18-10:46:5,846,330,458,47.80,25.30,2.10,8.10
23/2/18-10:47:6,846,327,479,47.60,25.40,2.10,11.10
23/2/18-10:48:7,846,341,491,47.40,25.30,2.10,8.00
23/2/18-10:49:8,846,346,492,46.80,25.40,2.20,7.30
23/2/18-10:50:9,846,337,483,47.40,25.30,1.90,11.40
23/2/18-10:51:10,847,349,489,47.60,25.40,1.90,6.80
23/2/18-10:52:11,846,347,493,48.20,25.40,2.00,8.20
23/2/18-10:53:12,846,289,477,47.00,25.40,2.00,8.50
23/2/18-10:54:13,846,350,521,46.90,25.20,2.50,9.60
23/2/18-10:55:14,847,293,477,47.10,25.30,2.90,11.40
23/2/18-10:56:15,846,248,454,47.90,25.20,2.40,13.40
23/2/18-10:57:15,846,280,506,47.90,25.20,2.40,15.20
23/2/18-10:58:16,846,293,477,48.40,25.20,2.30,6.60
23/2/18-10:59:17,846,354,494,47.70,25.20,2.40,10.90
23/2/18-11:0:18,847,371,499,49.00,25.40,2.40,11.30
23/2/18-11:1:19,846,356,514,48.40,25.40,2.20,10.00
23/2/18-11:2:20,846,344,470,47.90,25.40,2.70,8.20
23/2/18-11:3:21,846,377,529,48.50,25.50,2.20,7.60
23/2/18-11:4:22,847,405,550,47.70,25.50,1.90,9.40
23/2/18-11:5:23,846,386,490,48.40,25.60,2.30,8.40
23/2/18-11:6:24,847,398,494,47.50,25.60,2.00,6.10
23/2/18-11:7:25,847,394,537,47.20,25.60,1.60,7.50
23/2/18-11:8:26,847,363,479,47.50,25.70,2.00,5.80
23/2/18-11:9:27,847,373,477,46.70,25.60,2.50,5.50
23/2/18-11:10:28,847,332,463,47.20,25.60,2.30,9.90
23/2/18-11:11:29,846,325,492,47.60,25.50,1.90,4.30
23/2/18-11:12:30,846,365,485,47.90,25.50,2.50,8.40
23/2/18-11:13:31,846,326,462,47.50,25.50,1.90,7.90
23/2/18-11:14:32,846,303,508,47.80,25.50,1.80,6.40
23/2/18-11:15:33,847,360,493,46.10,25.50,1.50,8.20
23/2/18-11:16:34,847,345,467,47.90,25.50,1.80,7.40
23/2/18-11:17:35,846,303,473,47.30,25.40,2.50,11.50
23/2/18-11:18:36,847,344,488,46.90,25.40,2.30,9.30
23/2/18-11:19:37,846,368,493,47.10,25.40,1.40,4.10
23/2/18-11:20:38,847,371,493,47.00,25.40,1.90,10.50
23/2/18-11:21:39,846,373,502,47.00,25.40,1.90,11.00
23/2/18-11:22:40,847,383,546,48.00,25.40,2.20,7.40
23/2/18-11:23:41,846,376,485,48.80,25.50,2.00,9.10
23/2/18-11:24:42,846,361,489,48.20,25.50,2.10,9.40
23/2/18-11:25:43,846,349,487,47.70,25.50,2.30,13.50
23/2/18-11:26:44,846,347,507,48.60,25.50,1.80,7.00
23/2/18-11:27:45,846,367,492,47.10,25.50,1.70,12.20
23/2/18-11:28:46,846,360,483,47.50,25.50,1.90,11.50
23/2/18-11:29:47,846,393,520,50.10,25.60,1.90,9.10
23/2/18-11:30:48,846,407,537,48.10,25.60,1.90,9.00
23/2/18-11:31:49,846,396,495,47.40,25.60,2.30,10.10
23/2/18-11:32:50,846,384,489,47.50,25.60,2.00,7.90
23/2/18-11:33:51,846,391,477,47.40,25.60,2.00,7.50
23/2/18-11:34:52,846,388,498,47.80,25.70,2.00,7.50
23/2/18-11:35:53,846,376,478,48.70,25.70,1.90,5.30
23/2/18-11:36:54,846,367,558,48.00,25.70,2.30,11.90
23/2/18-11:37:55,846,403,522,46.90,25.80,1.70,6.60
23/2/18-11:38:56,846,398,523,47.50,25.80,2.10,10.20
23/2/18-11:39:57,847,372,470,47.70,25.90,2.50,15.90
23/2/18-11:40:58,846,330,458,46.30,25.90,2.10,10.60
23/2/18-11:41:59,846,367,499,46.10,25.90,2.40,18.60
23/2/18-11:43:0,846,372,481,47.00,25.90,2.30,7.80
23/2/18-11:44:1,846,368,530,48.40,25.90,1.80,8.10
23/2/18-11:45:2,847,366,507,48.40,25.90,2.00,8.20
23/2/18-11:46:3,846,387,532,46.90,25.90,2.50,12.00
23/2/18-11:47:4,845,403,533,48.00,26.10,2.20,10.20
23/2/18-11:48:5,847,388,487,47.90,26.10,1.80,5.20
23/2/18-11:49:5,846,385,499,47.40,26.10,2.40,11.20
23/2/18-11:50:6,846,374,509,47.00,26.10,2.20,8.00
23/2/18-11:51:7,846,359,476,46.90,26.20,1.70,6.50
23/2/18-11:52:8,846,353,500,46.80,26.20,2.50,9.40
23/2/18-11:53:9,846,368,542,47.00,26.20,2.50,9.20
23/2/18-11:54:10,846,339,472,47.30,26.30,2.20,10.00
23/2/18-11:55:11,846,376,530,46.70,26.30,2.70,9.00
23/2/18-11:56:12,845,384,488,46.10,26.30,2.00,13.30
23/2/18-11:57:13,845,322,468,46.10,26.30,2.40,11.80
23/2/18-11:58:14,846,339,510,45.90,26.30,3.10,25.70
23/2/18-11:59:15,846,360,511,46.80,26.30,2.10,8.00
23/2/18-12:0:16,846,379,492,46.90,26.30,2.00,10.20
23/2/18-12:1:17,850,360,473,47.40,26.30,2.10,7.90
23/2/18-12:2:18,849,321,480,46.90,26.30,1.80,6.80
23/2/18-12:3:19,848,300,466,46.70,26.30,1.90,6.90
23/2/18-12:4:20,849,279,490,47.00,26.30,2.40,12.60
23/2/18-12:5:21,848,318,480,46.50,26.30,1.80,6.20
23/2/18-12:6:22,846,278,481,47.10,26.30,2.00,9.70
23/2/18-12:7:23,847,296,495,45.90,26.30,1.80,8.70
23/2/18-12:8:24,846,259,475,47.00,26.30,1.90,8.00
23/2/18-12:9:25,845,203,450,46.60,26.30,2.00,7.20
23/2/18-12:10:26,845,232,482,46.60,26.20,1.80,8.60
23/2/18-12:11:27,845,233,464,46.60,26.20,1.60,6.60
23/2/18-12:12:28,846,249,470,46.90,26.10,2.10,13.50
23/2/18-12:13:29,846,250,462,47.50,26.10,2.40,12.40
23/2/18-12:14:30,846,233,465,47.10,26.10,2.00,11.20
23/2/18-12:15:31,846,195,449,46.90,26.10,2.70,13.60
23/2/18-12:16:32,846,196,451,46.70,26.00,2.50,9.10
23/2/18-12:17:33,846,277,505,47.60,26.00,2.00,8.80
23/2/18-12:18:34,846,331,489,47.40,26.10,2.00,15.50
23/2/18-12:19:35,846,312,469,48.30,26.10,2.20,11.40
23/2/18-12:20:36,847,349,497,47.90,26.20,2.80,9.30
23/2/18-12:21:37,846,364,537,48.10,26.20,2.30,5.30
23/2/18-12:22:38,846,387,487,47.30,26.30,2.30,9.70
23/2/18-12:23:39,846,398,488,47.60,26.40,2.70,10.90
23/2/18-12:24:40,846,373,486,49.70,26.40,2.40,9.90
23/2/18-12:25:41,846,331,499,47.40,26.50,2.40,10.80
23/2/18-12:26:42,846,328,471,47.00,26.50,2.20,13.60
23/2/18-12:27:43,845,326,494,47.20,26.50,1.80,8.00
23/2/18-12:28:44,846,326,517,47.20,26.50,1.90,13.50
23/2/18-12:29:45,846,371,537,47.50,26.50,1.90,6.10
23/2/18-12:30:46,846,366,479,47.40,26.60,2.40,5.30
23/2/18-12:31:47,846,369,536,47.50,26.60,2.40,7.30
23/2/18-12:32:48,846,362,515,47.00,26.70,2.30,10.10
23/2/18-12:33:49,846,384,512,48.10,26.70,1.80,5.90
23/2/18-12:34:50,847,348,488,47.50,26.70,2.50,17.80
23/2/18-12:35:51,846,405,551,49.10,26.80,2.60,8.30
23/2/18-12:36:52,846,394,488,48.90,26.80,2.40,9.70
23/2/18-12:37:53,846,385,519,47.90,26.90,3.00,13.70
23/2/18-12:38:54,846,396,581,47.20,26.90,2.00,10.30
23/2/18-12:39:55,846,410,509,48.40,26.90,2.00,8.30
23/2/18-12:40:56,846,370,499,48.90,27.00,1.90,6.80
23/2/18-12:41:57,846,378,491,48.90,27.00,2.20,7.90
23/2/18-12:42:57,846,306,479,48.50,27.10,2.20,11.40
23/2/18-12:43:58,845,332,477,47.90,27.00,2.20,10.10
23/2/18-12:44:59,845,282,486,47.80,27.00,2.10,10.80
23/2/18-12:46:0,845,231,462,47.60,27.00,1.90,8.20
23/2/18-12:47:1,845,304,493,46.10,26.90,1.90,6.70
23/2/18-12:48:2,845,248,474,47.50,26.90,2.20,7.90
23/2/18-12:49:3,845,340,557,47.10,26.90,2.10,8.40
23/2/18-12:50:4,845,362,531,48.50,27.00,2.40,7.40
23/2/18-12:51:5,845,334,467,48.00,27.10,2.50,5.90
23/2/18-12:52:6,845,405,571,46.70,27.10,2.10,7.50
23/2/18-12:53:7,845,329,474,47.90,27.20,1.90,9.10
23/2/18-12:54:8,846,326,499,46.80,27.10,2.30,13.10
23/2/18-12:55:9,846,458,675,46.50,27.20,1.90,4.80
23/2/18-12:56:10,845,465,583,46.00,27.20,2.50,9.50
23/2/18-12:57:11,846,456,541,47.30,27.20,2.00,7.60
23/2/18-12:58:12,846,443,540,47.30,27.20,2.10,8.10
23/2/18-12:59:13,846,420,497,48.10,27.20,2.50,15.00
23/2/18-13:0:14,846,387,504,47.70,27.20,2.40,10.10
23/2/18-13:1:15,845,414,516,46.60,27.20,2.60,9.40
23/2/18-13:2:16,846,421,534,48.10,27.20,3.50,14.20
23/2/18-13:3:17,846,407,529,47.80,27.20,3.80,11.90
23/2/18-13:4:18,846,392,496,47.10,27.10,2.80,12.10
23/2/18-13:5:19,845,386,511,47.70,27.10,2.40,10.40
23/2/18-13:6:20,845,369,464,47.60,27.10,2.50,11.30
23/2/18-13:7:21,845,312,477,48.20,27.00,4.30,10.70
23/2/18-13:8:22,846,299,458,47.20,27.00,4.00,13.90
23/2/18-13:9:23,845,353,490,45.90,26.90,2.80,9.30
23/2/18-13:10:24,846,378,540,47.90,26.90,2.30,4.80
23/2/18-13:11:25,845,395,472,47.10,26.80,1.90,7.30
23/2/18-13:12:26,845,329,480,47.90,26.80,2.10,6.30
23/2/18-13:13:27,845,294,460,47.40,26.70,2.60,6.60
23/2/18-13:14:28,845,302,496,48.30,26.70,2.30,7.90
23/2/18-13:15:29,846,323,468,47.60,26.70,2.00,10.10
23/2/18-13:16:30,845,337,512,48.40,26.70,2.00,11.00
23/2/18-13:17:31,845,359,484,49.00,26.60,1.90,7.00
23/2/18-13:18:32,845,323,464,49.00,26.50,2.40,9.10
23/2/18-13:19:33,845,298,466,48.30,26.50,2.30,11.90
23/2/18-13:20:34,846,307,469,48.50,26.50,2.40,15.40
23/2/18-13:21:35,845,342,497,48.40,26.40,2.30,11.10
23/2/18-13:22:36,845,310,470,49.10,26.40,2.40,13.10
23/2/18-13:23:37,846,317,468,48.50,26.30,2.60,12.80
23/2/18-13:24:38,846,310,457,48.20,26.30,2.80,12.80
23/2/18-13:25:39,846,358,512,47.80,26.30,2.10,16.40
23/2/18-13:26:40,846,364,540,48.30,26.30,2.10,9.60
23/2/18-13:27:41,846,397,536,48.30,26.30,2.60,11.10
23/2/18-13:28:42,846,414,538,48.60,26.30,2.30,12.40
23/2/18-13:29:43,847,391,480,49.00,26.40,2.50,12.10
23/2/18-13:30:44,846,398,498,49.20,26.30,2.10,5.60
23/2/18-13:31:45,846,394,495,48.50,26.30,1.90,7.40
23/2/18-13:32:46,846,386,488,48.40,26.30,2.20,9.90
23/2/18-13:33:47,845,393,503,48.70,26.30,2.30,11.50
23/2/18-13:34:48,844,394,492,49.00,26.30,2.30,12.30
23/2/18-13:35:49,845,364,490,47.80,26.30,2.90,14.30
23/2/18-13:36:50,845,344,477,49.00,26.40,2.70,15.60
23/2/18-13:37:50,845,335,496,48.70,26.30,2.40,11.30
23/2/18-13:38:51,845,349,470,49.00,26.30,2.50,12.60
23/2/18-13:39:52,845,369,490,49.20,26.30,2.50,10.20
23/2/18-13:40:53,845,386,485,49.20,26.30,2.70,9.60
23/2/18-13:41:54,846,351,495,49.00,26.30,2.40,7.70
23/2/18-13:42:55,845,368,476,49.30,26.30,2.30,8.20
23/2/18-13:43:56,846,390,475,48.70,26.30,2.30,6.20
23/2/18-13:44:57,846,386,496,48.80,26.30,2.90,11.00
23/2/18-13:45:58,846,390,499,48.80,26.30,2.40,10.50
23/2/18-13:46:59,846,372,512,48.40,26.30,2.70,9.60
23/2/18-13:48:0,846,378,485,49.70,26.30,2.80,15.00
23/2/18-13:49:1,846,364,463,49.60,26.30,2.30,7.90
23/2/18-13:50:2,846,278,453,49.40,26.30,2.30,11.20
23/2/18-13:51:3,846,304,491,48.90,26.20,2.30,7.50
23/2/18-13:52:4,846,344,498,48.90,26.20,2.70,8.20
